fid,agency_cd,site_no,station_nm,dec_lat_va,dec_long_v,coord_acy_,dec_coord_,state_cd,alt_va,alt_acy_va,alt_datum_,REGION,DIVISION,STATEFP,STATENS,GEOID,STUSPS,NAME,LSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"6759",USGS,"2153590","KINGS CREEK AT BLACKSBURG, SC",35.11846498,-81.43647578,S,NAD83,"45",610,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6760",USGS,"2153700","THICKETTY CREEK AT CNTY ROAD 42 NEAR GAFFNEY, SC",35.0629045,-81.7145444,U,NAD83,"45",600,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6761",USGS,"2154500","NORTH PACOLET RIVER AT FINGERVILLE, SC",35.12095166,-81.9859403,U,NAD83,"45",715.56,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6762",USGS,"2154790","SOUTH PACOLET RIVER NR CAMPOBELLO, SC",35.1065051,-82.1295549,F,NAD83,"45",825,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6763",USGS,"2155500","PACOLET RIVER NEAR FINGERVILLE, SC",35.10984144,-81.9595507,U,NAD83,"45",703.33,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6764",USGS,"21556525","PACOLET RIVER BELOW LAKE BLALOCK NEAR COWPENS, SC",35.0476231,-81.8556592,F,NAD83,"45",600,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6765",USGS,"2156300",LAWSONS FORK CREEK AT SPARTANBURG SC,34.9481803,-81.8687141,U,NAD83,"45",640,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6766",USGS,"2156370","PACOLET RIVER NEAR SARATT,SC",34.8733333,-81.5316667,S,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6767",USGS,"21564493","BROAD RIVER BELOW NEAL SHOALS RES. NR CARLISLE,SC",34.66305556,-81.4472222,S,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6768",USGS,"2156500","BROAD RIVER NEAR CARLISLE, SC",34.5951393,-81.4212089,U,NAD83,"45",290.79,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6769",USGS,"2157000","NORTH TYGER RIVER NEAR FAIRMONT, S. C.",34.92928718,-82.0442725,U,NAD83,"45",680,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6770",USGS,"2157470","MIDDLE TYGER RIVER NEAR GRAMLING, SC",35.03888889,-82.2186111,R,NAD83,"45",860,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6771",USGS,"2157490","BEAVERDAM CREEK ABOVE GREER, SC",34.97527778,-82.1955556,R,NAD83,"45",820,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6772",USGS,"2157510","MIDDLE TYGER RIVER NEAR LYMAN, SC",34.9401187,-82.1234421,S,NAD83,"45",758,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6773",USGS,"2160105","TYGER RIVER NEAR DELTA, SC",34.5354163,-81.548158,U,NAD83,"45",300,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6774",USGS,"2160325","BRUSHY CREEK NEAR GREENVILLE, SC",34.88345068,-82.3012278,U,NAD83,"45",845,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6775",USGS,"2160326","ENOREE RIVER AT PELHAM, SC",34.85650727,-82.22622468,F,NAD83,"45",730,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6776",USGS,"21603273","ROCKY CREEK NEAR WADE HAMPTON,SC",34.8561111,-82.2683333,S,NAD83,"45",0,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6777",USGS,"2160381","DURBIN CREEK ABOVE FOUNTAIN INN, SC",34.71678818,-82.1737222,F,NAD83,"45",689,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6778",USGS,"2160390","ENOREE RIVER NEAR WOODRUFF, SC",34.68345815,-82.0398229,U,NAD83,"45",542,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6779",USGS,"2160700","ENOREE RIVER AT WHITMIRE, SC",34.5093039,-81.5981594,R,NAD83,"45",300,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6780",USGS,"2160991","BROAD RIVER NEAR JENKINSVILLE, SC",34.26070285,-81.3303747,U,NAD83,"45",0,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6781",USGS,"2161000","BROAD RIVER AT ALSTON, SC",34.24320335,-81.319541,R,NAD83,"45",211.91,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6782",USGS,"2162035","BROAD RIVER NEAR COLUMBIA, SC",34.0483333,-81.0733333,S,NAD83,"45",-1,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6783",USGS,"2162093","SMITH BRANCH AT NORTH MAIN ST AT COLUMBIA, SC",34.02737615,-81.0417588,U,NAD83,"45",199.1,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6784",USGS,"2162100","BROAD RIVER AT DIV. DAM AT COLUMBIA, SC",34.0334863,-81.0689818,U,NAD83,"45",0,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6785",USGS,"2162110","BROAD RIVER DIV. CANAL AT COLUMBIA, SC",33.9998765,-81.04981498,U,NAD83,"45",0,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6786",USGS,"21622845","SOUTH SALUDA RIVER NEAR ROCKY BOTTOM,SC",35.0608333,-82.705,R,NAD83,"45",1243.44,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6787",USGS,"21622847","SLICKING CREEK NEAR ROCKY BOTTOM,SC",35.06777778,-82.6980556,R,NAD83,"45",1275.75,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6788",USGS,"2162285","TABLE ROCK RESERVOIR NR CLEVELAND, SC",35.06416667,-82.6725,S,NAD83,"45",1204.99,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6789",USGS,"2162287","TABLE ROCK RESERVOIR TAILRACE NR CLEVELAND, SC",35.0622222,-82.6697222,S,NAD83,"45",1120,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6790",USGS,"2162290","SOUTH SALUDA RIVER NEAR CLEVELAND, SC",35.06345088,-82.650128,"1",NAD83,"45",1080,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6791",USGS,"2162350","MIDDLE SALUDA RIVER NEAR CLEVELAND, SC",35.1201172,-82.537623,U,NAD83,"45",1078,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6792",USGS,"21623950","NORTH SALUDA RIVER NEAR HIGHLAND,SC",35.1672222,-82.3647222,S,NAD83,"45",1233.72,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6793",USGS,"21623957","BIG FALLS CREEK NEAR TIGERVILLE,SC",35.17,-82.4027778,S,NAD83,"45",1700,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6794",USGS,"21623961","NORTH SALUDA RESERVOIR NEAR TIGERVILLE,SC",35.14166667,-82.4086111,S,NAD83,"45",1200,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6795",USGS,"21623975","NORTH SALUDA RIVER ABOVE SLATER,SC",35.08388889,-82.46,S,NAD83,"45",1023,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6796",USGS,"2162500","SALUDA RIVER NEAR GREENVILLE, SC",34.84233977,-82.4806814,U,NAD83,"45",797.48,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6797",USGS,"2163001","SALUDA RIVER NEAR WILLIAMSTON, SC",34.6148366,-82.44401468,R,NAD83,"45",650,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6798",USGS,"2163500","SALUDA RIVER NEAR WARE SHOALS, SC",34.39178518,-82.22345068,R,NAD83,"45",447,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6799",USGS,"2164000","REEDY RIVER NEAR GREENVILLE, SC",34.8001183,-82.3651213,U,NAD83,"45",800,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6800",USGS,"2164110","REEDY RIVER ABOVE FORK SHOALS, SC",34.65289568,-82.2976186,F,NAD83,"45",645,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6801",USGS,"21650905","REEDY RIVER NEAR WATERLOO, SC",34.39138889,-82.1394444,S,NAD83,"45",480,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6802",USGS,"2165200","SOUTH RABON CREEK NEAR GRAY COURT, SC",34.52011957,-82.1570514,U,NAD83,"45",547.37,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6803",USGS,"21652801","NORTH RABON CREEK NEAR HICKORY TAVERN, SC",34.525,-82.1383333,S,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6804",USGS,"2166501","LAKE GREENWOOD TAILRACE NR CHAPPELLS, SC",34.16763036,-81.9078923,U,NAD83,"45",370,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6805",USGS,"2167000","SALUDA RIVER AT CHAPPELLS, SC",34.17457619,-81.864002,U,NAD83,"45",362.89,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6806",USGS,"2167450","LITTLE RIVER NR SILVERSTREET, SC",34.20957949,-81.7631659,U,NAD83,"45",360,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6807",USGS,"2167582","BUSH RIVER NR PROSPERITY, SC",34.1687501,-81.61038399,U,NAD83,"45",360,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6808",USGS,"2167705","LITTLE SALUDA RIVER NEAR SALUDA, SC",34.04458079,-81.697051,U,NAD83,"45",370,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6809",USGS,"2168501","LAKE MURRAY TAILRACE NEAR COLUMBIA, SC",34.053482,-81.2167642,R,NAD83,"45",99.1,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6810",USGS,"2168504","SALUDA RIVER BELOW LK MURRAY DAM NR COLUMBIA, SC",34.0509822,-81.2095418,U,NAD83,"45",170,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6811",USGS,"2168900","SALUDA RIVER AT I-20, NEAR COLUMBIA,SC",34.0259846,-81.1278729,U,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6812",USGS,"2169000","SALUDA RIVER NEAR COLUMBIA, SC",34.0140416,-81.0878717,S,NAD83,"45",149.46,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6813",USGS,"2169500","CONGAREE RIVER AT COLUMBIA, SC",33.99320985,-81.049815,S,NAD83,"45",113.02,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6814",USGS,"2169505","ROCKY BRANCH AT PICKENS ST AT COLUMBIA, SC",33.9948774,-81.0237029,U,NAD83,"45",194.55,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6815",USGS,"2169506","ROCKY BRANCH @ WHALEY ST. AT COLUMBIA, SC",33.9875,-81.0275,S,NAD83,"45",165.55,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6816",USGS,"21695075","CONGAREE RIVER BELOW CAYCE,SC",33.93238889,-81.0173333,S,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6817",USGS,"2169568","PEN BRANCH AT COLUMBIA, SC",34.01293324,-80.982035,U,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6818",USGS,"2169570","GILLS CREEK AT COLUMBIA, SC",33.98960016,-80.9742573,S,NAD83,"45",137.38,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6819",USGS,"2169625","CONGAREE RIVER AT CONGAREE NP NEAR GADSDEN, SC",33.81071,-80.8670348,"5",NAD83,"45",90.84,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6820",USGS,"2169672","CEDAR CREEK AT CONGAREE NP NEAR GADSDEN, SC",33.81626536,-80.8273121,S,NAD83,"45",90.33,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6821",USGS,"2169750","CONGAREE RIVER AT U.S. HWY 601 NR. FORT MOTTE, SC",33.7530732,-80.6449766,S,NAD83,"45",80,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6822",USGS,"2169810","SANTEE R AT TREZESVANTS LANDING NR FT MOTTE, SC",33.73126819,-80.6284209,S,NAD83,"45",0,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6823",USGS,"2171001","SANTEE RIVER @ LK MARION TAILRACE NR PINEVILLE, SC",33.4501652,-80.1636949,U,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6824",USGS,"2171500","SANTEE RIVER NEAR PINEVILLE, SC",33.45433217,-80.14147189,R,NAD83,"45",22.83,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6825",USGS,"2171645","REDIV CANAL AT SANTEE RIVER NR ST STEPHEN, SC",33.4275,-79.915,R,NAD83,"45",0,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6826",USGS,"2171700","SANTEE RIVER NR JAMESTOWN, SC",33.3048893,-79.6781263,U,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6827",USGS,"2171800","NORTH SANTEE RIVER NR NORTH SANTEE, SC",33.20850056,-79.382558,U,NAD83,"45",-3.47,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6828",USGS,"2171850","SOUTH SANTEE RIVER NR MCCLELLANVILLE, SC",33.1840565,-79.4058929,U,NAD83,"45",-7.75,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6829",USGS,"2171905","S. SANTEE R @ STATE PIER NR MCCLELLANVILLE, SC",33.15433435,-79.3542237,U,NAD83,"45",-19.55,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6830",USGS,"2172001","LAKE MOULTRIE NEAR PINOPOLIS, SC (TAILRACE)",33.24461337,-79.991469,U,NAD83,"45",-5,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6831",USGS,"2172002","LAKE MOULTRIE TAILRACE CANAL AT MONCKS CORNER, SC",33.21516925,-79.9745248,F,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6832",USGS,"2172020","W BRANCH COOPER R @ PIMLICO NR MONCKS CORNER, SC",33.0935042,-79.9489708,S,NAD83,"45",-10.14,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6833",USGS,"2172035","TURKEY CREEK ABOVE HUGER, SC",33.1315584,-79.7836887,"5",NAD83,"45",5,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6834",USGS,"21720368","FRENCH QUARTER CREEK NEAR HUGER,SC",33.0285,-79.8541111,S,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6835",USGS,"2172040","BACK RIVER AT DUPONT INTAKE NR KITTREDGE, SC",33.06378245,-79.957027,R,NAD83,"45",-14.04,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6836",USGS,"2172050","COOPER R NR GOOSE CREEK, SC",33.05767134,-79.93619338,U,NAD83,"45",-14.34,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6837",USGS,"21720508","COOPER RIVER ABOVE GOOSE CREEK,SC",33.01577778,-79.90675,S,NAD83,"45",6.71,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6838",USGS,"2172053","COOPER R AT MOBAY NR N CHARLESTON, SC",32.9835058,-79.9228612,U,NAD83,"45",-6.38,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6839",USGS,"21720612","FOSTER CREEK AT GOOSE CREEK, SC",32.98267277,-80.000363,F,NAD83,"45",-2.37,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6840",USGS,"21720677","COOPER RIVER @ FILBIN CREEK @ NORTH CHARLESTON, SC",32.89045228,-79.9628645,U,NAD83,"45",0,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6841",USGS,"217206935","COOPER RVR @ PORTS AUTHORITY PIER K, CHARLESTON SC",32.85569444,-79.9526667,S,NAD83,"45",10,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6842",USGS,"217206962","WANDO RIVER AT CAINHOY BELOW WANDO,SC",32.92427778,-79.8326944,S,NAD83,"45",10,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6843",USGS,"21720698","WANDO RIVER ABOVE MT PLEASANT, SC",32.8590638,-79.8961963,F,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6844",USGS,"21720709","COOPER RIVER AT U.S. HWY 17 AT CHARLESTON, SC",32.80239835,-79.9100869,U,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6845",USGS,"21720710","COOPER RVR @ CUSTOMS HOUSE (AUX) @ CHARLESTON, SC",32.7804544,-79.923699,F,NAD83,"45",-17.12,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6846",USGS,"21720711","COOPER RIVER AT CUSTOMS HOUSE AT CHARLESTON, SC",32.7804544,-79.923699,R,NAD83,"45",-17.12,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6847",USGS,"21720825","ASHLEY RIVER BELOW SUMMERVILLE, SC",32.92583333,-80.1516667,S,NAD83,"45",,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6848",USGS,"21720869","ASHLEY RIVER NEAR NORTH CHARLESTON, SC",32.8346201,-80.0237014,F,NAD83,"45",-7.58,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6849",USGS,"2172300","MCTIER CREEK (RD 209) NEAR MONETTA, SC",33.75347736,-81.6017714,S,NAD83,"45",345,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6850",USGS,"2172558","SOUTH FORK EDISTO RIVER ABOVE SPRINGFIELD,SC",33.52027778,-81.4102778,S,NAD83,"45",225,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
"6851",USGS,"2173000","SOUTH FORK EDISTO RIVER NEAR DENMARK, SC",33.39320916,-81.1331559,U,NAD83,"45",155.68,,,"3","5","45","01779799","45",SC,South Carolina,"00",G4000,A,"77862731483","5071381300","+33.8741776","-080.8542639"
